pk_coords,valid,decimalLon,decimalLat,Stream_Ord,Tribe,River_ID_diversity
5000033231,Compsaraia_compsa,-64.83333,7.643333,8,Navajini,Orinoco_8
5000033232,Compsaraia_compsa,-67.8,5.083333,8,Navajini,Orinoco_8
5000033235,Compsaraia_compsa,-65.93333,7.633333,8,Navajini,Orinoco_8
5000096168,Platyurosternarchus_macrostoma,-64.86667,7.633333,8,Platyurosternarchini,Orinoco_8
5000128725,Sternarchorhamphus_muelleri,-67.667,4.05,8,Sternarchorhamphini,Orinoco_8
5000117329,Sternarchorhynchus_gnomus,-63.047,7.908,8,Sternarchorhynchini,Orinoco_8
5000117330,Sternarchorhynchus_gnomus,-63.047,7.9083,8,Sternarchorhynchini,Orinoco_8
5000117431,Sternarchorhynchus_oxyrhynchus,-67.06047,3.97841,8,Sternarchorhynchini,Orinoco_8
5000117435,Sternarchorhynchus_oxyrhynchus,-64.86667,7.633333,8,Sternarchorhynchini,Orinoco_8
5000117436,Sternarchorhynchus_oxyrhynchus,-65.95,7.666667,8,Sternarchorhynchini,Purus_8
5000002757,Adontosternarchus_balaenops,-62.06444,-4.4825,8,Adontosternarchini,Purus_8
5000002761,Adontosternarchus_balaenops,-62.98278,-5.015556,8,Adontosternarchini,Purus_8
5000002762,Adontosternarchus_balaenops,-63.19028,-5.580556,8,Adontosternarchini,Purus_8
5000002778,Adontosternarchus_balaenops,-61.4669,-3.70639,8,Adontosternarchini,Purus_8
5000002785,Adontosternarchus_balaenops,-62.06389,-4.505278,8,Adontosternarchini,Purus_8
5000002819,Adontosternarchus_clarkae,-62.98278,-5.015556,8,Adontosternarchini,Purus_8
5000002820,Adontosternarchus_clarkae,-63.19028,-5.580556,8,Adontosternarchini,Purus_8
5000002839,Adontosternarchus_clarkae,-61.4486,-3.93792,8,Adontosternarchini,Purus_8
5000002844,Adontosternarchus_clarkae,-62.89639,-4.876389,8,Adontosternarchini,Purus_8
5000002845,Adontosternarchus_clarkae,-62.06444,-4.4825,8,Adontosternarchini,Purus_8
5000002849,Adontosternarchus_clarkae,-62.06389,-4.505278,8,Adontosternarchini,Purus_8
5000002869,Adontosternarchus_clarkae,-61.4706,-3.6911,8,Adontosternarchini,Purus_8
5000002907,Adontosternarchus_duartei,-62.064,-4.483,8,Adontosternarchini,Purus_8
5000002908,Adontosternarchus_duartei,-62.91417,-4.896389,8,Adontosternarchini,Purus_8
5000002909,Adontosternarchus_duartei,-61.46694,-3.706389,8,Adontosternarchini,Purus_8
5000002910,Adontosternarchus_duartei,-61.43194,-3.938056,8,Adontosternarchini,Purus_8
5000002911,Adontosternarchus_duartei,-62.0644,-4.4825,8,Adontosternarchini,Purus_8
5000002914,Adontosternarchus_nebulosus,-62.98278,-5.015556,8,Adontosternarchini,Purus_8
5000002915,Adontosternarchus_nebulosus,-63.19028,-5.580556,8,Adontosternarchini,Purus_8
5000002932,Adontosternarchus_nebulosus,-62.193,-4.773278,8,Adontosternarchini,Purus_8
5000002944,Adontosternarchus_nebulosus,-61.79722,-4.274444,8,Adontosternarchini,Purus_8
5000002953,Adontosternarchus_sachsi,-62.06389,-4.505278,8,Adontosternarchini,Purus_8
5000002954,Adontosternarchus_sachsi,-62.89639,-4.876389,8,Adontosternarchini,Purus_8
5000002956,Adontosternarchus_sachsi,-62.98278,-5.015556,8,Adontosternarchini,Purus_8
5000002957,Adontosternarchus_sachsi,-63.19028,-5.580556,8,Adontosternarchini,Purus_8
5000002987,Adontosternarchus_sachsi,-61.58111,-4.129722,8,Adontosternarchini,Purus_8
5000003003,Adontosternarchus_sachsi,-61.4706,-3.6911,8,Adontosternarchini,Purus_8
5000003004,Adontosternarchus_sachsi,-61.4614,-3.9578,8,Adontosternarchini,Purus_8
5000002958,Adontosternarchus_sachsi,-64.557,-6.533417,8,Adontosternarchini,Purus_8
5000089963,Parapteronotus_hasemani,-61.4486,-3.93792,8,Apteronotini,Purus_8
5000089973,Parapteronotus_hasemani,-61.5639,-4.0633,8,Apteronotini,Purus_8
5000009266,Apteronotus_bonapartii,-61.4378,-3.7586,8,Navajini,Purus_8
5000009277,Apteronotus_bonapartii,-62.06444,-4.4825,8,Navajini,Purus_8
5000009280,Apteronotus_bonapartii,-63.19028,-5.580556,8,Navajini,Purus_8
5000009286,Apteronotus_bonapartii,-61.4486,-3.93792,8,Navajini,Purus_8
5000033247,Compsaraia_samueli,-62.06389,-4.505278,8,Navajini,Purus_8
5000033248,Compsaraia_samueli,-62.06444,-4.4825,8,Navajini,Purus_8
5000078082,Melanosternarchus_amaru,-61.46139,-3.957778,8,Navajini,Purus_8
5000098931,Porotergus_gimbeli,-61.4614,-3.9578,8,Navajini,Purus_8
5000098932,Porotergus_gimbeli,-61.4414,-3.7367,8,Navajini,Purus_8
5000098936,Porotergus_gimbeli,-62.89639,-4.876389,8,Navajini,Purus_8
5000098938,Porotergus_gimbeli,-63.19028,-5.580556,8,Navajini,Purus_8
5000098964,Porotergus_gimbeli,-62.06444,-4.4825,8,Navajini,Purus_8
5000098965,Porotergus_gimbeli,-62.06389,-4.505556,8,Navajini,Purus_8
5000116840,Sternarchella_calhamazon,-61.40189,-3.831389,8,Navajini,Purus_8
5000116843,Sternarchella_calhamazon,-63.19028,-5.580556,8,Navajini,Purus_8
5000116869,Sternarchella_duccis,-62.06389,-4.505278,8,Navajini,Purus_8
5000116870,Sternarchella_duccis,-62.19306,-4.773333,8,Navajini,Purus_8
5000116871,Sternarchella_duccis,-62.98278,-5.015556,8,Navajini,Purus_8
5000116879,Sternarchella_duccis,-62.06444,-4.4825,8,Navajini,Purus_8
5000116899,Sternarchella_orthos,-62.98278,-5.015556,8,Navajini,Purus_8
5000116943,Sternarchella_orthos,-62.06444,-4.4825,8,Navajini,Purus_8
5000116944,Sternarchella_orthos,-62.06389,-4.505556,8,Navajini,Purus_8
5000116948,Sternarchella_orthos,-63.19028,-5.580556,8,Navajini,Purus_8
5000116991,Sternarchella_raptor,-62.98278,-5.015556,8,Navajini,Purus_8
5000116992,Sternarchella_raptor,-63.19028,-5.580556,8,Navajini,Purus_8
5000116999,Sternarchella_raptor,-62.06444,-4.4825,8,Navajini,Purus_8
5000117007,Sternarchella_schotti,-62.06389,-4.505556,8,Navajini,Purus_8
5000117010,Sternarchella_schotti,-62.06444,-4.4825,8,Navajini,Purus_8
5000117011,Sternarchella_schotti,-62.98278,-5.015556,8,Navajini,Purus_8
5000117012,Sternarchella_schotti,-63.19028,-5.580556,8,Navajini,Purus_8
5000117015,Sternarchella_schotti,-64.557,-6.533417,8,Navajini,Purus_8
5000117058,Sternarchogiton_nattereri,-61.4614,-3.9578,8,Navajini,Purus_8
5000117069,Sternarchogiton_nattereri,-61.58111,-4.129722,8,Navajini,Purus_8
5000117074,Sternarchogiton_nattereri,-62.06444,-4.4825,8,Navajini,Purus_8
5000117075,Sternarchogiton_nattereri,-62.98278,-5.015556,8,Navajini,Purus_8
5000117076,Sternarchogiton_nattereri,-63.19028,-5.580556,8,Navajini,Purus_8
5000117102,Sternarchogiton_nattereri,-61.42333,-3.769667,8,Navajini,Purus_8
5000117116,Sternarchogiton_nattereri,-62.06389,-4.505278,8,Navajini,Purus_8
5000117165,Tenebrosternarchus_preto,-62.98278,-5.015556,8,Navajini,Purus_8
5000117170,Tenebrosternarchus_preto,-61.4232,-3.78597,8,Navajini,Purus_8
5000117171,Tenebrosternarchus_preto,-61.4862,-3.99083,8,Navajini,Purus_8
5000117192,Tenebrosternarchus_preto,-62.06444,-4.4825,8,Navajini,Purus_8
5000096154,Platyurosternarchus_macrostoma,-61.45,-3.95,8,Platyurosternarchini,Purus_8
5000096186,Platyurosternarchus_macrostoma,-63.19028,-5.580556,8,Platyurosternarchini,Purus_8
5000087702,Orthosternarchus_tamandua,-62.98278,-5.015556,8,Sternarchorhamphini,Purus_8
5000117228,Sternarchorhamphus_muelleri,-61.58111,-4.129722,8,Sternarchorhamphini,Purus_8
5000117232,Sternarchorhamphus_muelleri,-62.98278,-5.015556,8,Sternarchorhamphini,Purus_8
5000117233,Sternarchorhamphus_muelleri,-63.19028,-5.580556,8,Sternarchorhamphini,Purus_8
5000117255,Sternarchorhamphus_muelleri,-62.19306,-4.773333,8,Sternarchorhamphini,Purus_8
5000117258,Sternarchorhamphus_muelleri,-61.4324,-3.76125,8,Sternarchorhamphini,Purus_8
5000117287,Sternarchorhynchus_cramptoni,-63.19028,-5.580556,8,Sternarchorhynchini,Purus_8
5000117298,Sternarchorhynchus_cramptoni,-61.90278,-4.283333,8,Sternarchorhynchini,Purus_8
5000117299,Sternarchorhynchus_cramptoni,-61.58056,-4.116667,8,Sternarchorhynchini,Purus_8
5000117307,Sternarchorhynchus_curvirostris,-61.58111,-4.129722,8,Sternarchorhynchini,Purus_8
5000117334,Sternarchorhynchus_goeldii,-62.06444,-4.4825,8,Sternarchorhynchini,Purus_8
5000117336,Sternarchorhynchus_goeldii,-62.98278,-5.015556,8,Sternarchorhynchini,Purus_8
5000117337,Sternarchorhynchus_goeldii,-63.19028,-5.580556,8,Sternarchorhynchini,Purus_8
5000117345,Sternarchorhynchus_goeldii,-61.4,-3.835,8,Sternarchorhynchini,Purus_8
5000117359,Sternarchorhynchus_goeldii,-62.91417,-4.896389,8,Sternarchorhynchini,Purus_8
5000117372,Sternarchorhynchus_goeldii,-62.06389,-4.505278,8,Sternarchorhynchini,Purus_8
5000117376,Sternarchorhynchus_goeldii,-61.3997,-3.835,8,Sternarchorhynchini,Tapajos_8
5000076930,Megadontognathus_kaitukaensis,-56.26389,-4.561389,8,Apteronotini,Tapajos_8
5000089951,Parapteronotus_hasemani,-55.31639,-3.308056,8,Apteronotini,Tapajos_8
5000117202,Sternarchorhamphus_muelleri,-55.0625,-2.5,8,Sternarchorhamphini,Ucayali_8
5000009296,Apteronotus_bonapartii,-74.967,-7.5,8,Navajini,Xingu_8
5000002763,Adontosternarchus_balaenops,-52.24778,-1.744444,8,Adontosternarchini,Xingu_8
5000002821,Adontosternarchus_clarkae,-52.25528,-1.729722,8,Adontosternarchini,Xingu_8
5000009230,Apteronotus_albifrons,-52.03306,-2.809167,8,Apteronotini,Xingu_8
5000009235,Apteronotus_albifrons,-52.20778,-3.2075,8,Apteronotini,Xingu_8
5000076927,Megadontognathus_kaitukaensis,-52.20778,-3.2075,8,Apteronotini,Xingu_8
5000076931,Megadontognathus_kaitukaensis,-51.85556,-3.563056,8,Apteronotini,Xingu_8
5000076929,Megadontognathus_kaitukaensis,-52.833,-3.25,8,Apteronotini,Xingu_8
5000076932,Megadontognathus_kaitukaensis,-52.8333,-3.25,8,Apteronotini,Xingu_8
5000009301,Apteronotus_bonapartii,-52.20778,-3.2075,8,Navajini,Xingu_8
5000033251,Compsaraia_samueli,-52.2405,-1.819028,8,Navajini,Xingu_8
5000116924,Sternarchella_orthos,-52.21331,-1.79835,8,Navajini,Xingu_8
5000117056,Sternarchogiton_nattereri,-52.3044,-2.0589,8,Navajini,Xingu_8
5000117077,Sternarchogiton_nattereri,-52.22028,-1.790278,8,Navajini,Xingu_8
5000117198,Sternarchogiton_zuanoni,-52.2,-3.2,8,Navajini,Xingu_8
5000117199,Sternarchogiton_zuanoni,-52.2,-3.2,8,Navajini,Xingu_8
5000117157,Tenebrosternarchus_preto,-52.3044,-2.0589,8,Navajini,Xingu_8
5000117216,Sternarchorhamphus_muelleri,-52.3044,-2.0589,8,Sternarchorhamphini,Xingu_8
5000117234,Sternarchorhamphus_muelleri,-52.24778,-1.744444,8,Sternarchorhamphini,Xingu_8
5000117316,Sternarchorhynchus_curvirostris,-52.20778,-3.2075,8,Sternarchorhynchini,Xingu_8
5000117338,Sternarchorhynchus_goeldii,-52.24778,-1.744444,8,Sternarchorhynchini,Xingu_8
5000117339,Sternarchorhynchus_goeldii,-52.15778,-2.174167,8,Sternarchorhynchini,Xingu_8
5000117387,Sternarchorhynchus_kokraimoro,-52.2,-3.2,8,Sternarchorhynchini,Xingu_8
5000117388,Sternarchorhynchus_kokraimoro,-52.2,-3.2,8,Sternarchorhynchini,Xingu_8
5000117407,Sternarchorhynchus_mormyrus,-52.24778,-1.744444,8,Sternarchorhynchini,Xingu_8
5000117486,Sternarchorhynchus_villasboasi,-52.2,-3.2,8,Sternarchorhynchini,Xingu_8
5000117487,Sternarchorhynchus_villasboasi,-52.2,-3.2,8,Sternarchorhynchini,Yata_8
5000002755,Adontosternarchus_balaenops,-65.25027,-13.16324,8,Adontosternarchini,Yata_8
5000002782,Adontosternarchus_balaenops,-65.24435,-13.29794,8,Adontosternarchini,Yata_8
5000002754,Adontosternarchus_balaenops,-65.330841,-13.717887,8,Adontosternarchini,Yata_8
5000117112,Sternarchogiton_nattereri,-65.24435,-13.29794,8,Navajini,<Null>
5000002765,Adontosternarchus_balaenops,-59.10095,-3.98859,7,Adontosternarchini,<Null>
5000002767,Adontosternarchus_balaenops,-62.89625,-0.42395,7,Adontosternarchini,<Null>
5000002852,Adontosternarchus_clarkae,-61.4944,-1.5789,7,Adontosternarchini,<Null>
5000002864,Adontosternarchus_clarkae,-61.4183,-1.7406,7,Adontosternarchini,<Null>
5000002829,Adontosternarchus_clarkae,-61.45,-1.4,7,Adontosternarchini,<Null>
5000002940,Adontosternarchus_nebulosus,-61.41028,-1.711639,7,Adontosternarchini,<Null>
5000002996,Adontosternarchus_sachsi,-61.4169,-1.7386,7,Adontosternarchini,<Null>
5000009204,Apteronotus_albifrons,-57.2917,5.02,7,Apteronotini,<Null>
5000009322,Apteronotus_brasiliensis,-43.80458,-14.36261,7,Indet.,<Null>
5000009325,Apteronotus_brasiliensis,-50.34647,-19.86464,7,Indet.,<Null>
5000009287,Apteronotus_bonapartii,-61.4089,-1.70889,7,Navajini,<Null>
5000009312,Apteronotus_bonapartii,-61.4944,-1.5789,7,Navajini,<Null>
5000009354,Apteronotus_ellisi,-51.35506,-22.659,7,Navajini,<Null>
5000033257,Compsaraia_samueli,-61.41694,-1.738611,7,Navajini,<Null>
5000098983,Porotergus_gymnotus,-58.8353,5.244795,7,Navajini,<Null>
5000116872,Sternarchella_duccis,-61.45833,-1.408333,7,Navajini,<Null>
5000116966,Sternarchella_orthos,-61.4089,-1.70889,7,Navajini,<Null>
5000116938,Sternarchella_orthos,-61.45833,-1.408333,7,Navajini,<Null>
5000117027,Sternarchella_schotti,-61.45833,-1.408333,7,Navajini,<Null>
5000117091,Sternarchogiton_nattereri,-61.4089,-1.70889,7,Navajini,<Null>
5000117132,Sternarchogiton_porcinum,-61.45833,-1.408333,7,Navajini,<Null>
5000117166,Tenebrosternarchus_preto,-59.10095,-3.98859,7,Navajini,<Null>
5000096162,Platyurosternarchus_macrostoma,-58.71806,4.761111,7,Platyurosternarchini,<Null>
5000087707,Orthosternarchus_tamandua,-61.4089,-1.70889,7,Sternarchorhamphini,<Null>
5000117246,Sternarchorhamphus_muelleri,-61.4089,-1.70889,7,Sternarchorhamphini,<Null>
5000117236,Sternarchorhamphus_muelleri,-61.45833,-1.408333,7,Sternarchorhamphini,<Null>
5000117322,Sternarchorhynchus_freemani,-58.8353,5.244795,7,Sternarchorhynchini,<Null>
5000117346,Sternarchorhynchus_goeldii,-61.4075,-1.711667,7,Sternarchorhynchini,<Null>
5000117358,Sternarchorhynchus_goeldii,-61.45,-1.4,7,Sternarchorhynchini,<Null>
5000117430,Sternarchorhynchus_oxyrhynchus,-63.66667,5.5,7,Sternarchorhynchini,<Null>
5000117483,Sternarchorhynchus_taphorni,-74.95,-9.616667,7,Sternarchorhynchini,<Null>
5000002876,Adontosternarchus_devenanzii,-67.25,7.75,7,Adontosternarchini,<Null>
5000002887,Adontosternarchus_devenanzii,-69.33219,8.054034,7,Adontosternarchini,Apure_7
5000002904,Adontosternarchus_devenanzii,-68.96867,7.860882,7,Adontosternarchini,Apure_7
5000002877,Adontosternarchus_devenanzii,-67.4667,7.9,7,Adontosternarchini,Apure_7
5000002967,Adontosternarchus_sachsi,-68.96867,7.860882,7,Adontosternarchini,Apure_7
5000002980,Adontosternarchus_sachsi,-67.467,7.9,7,Adontosternarchini,Apure_7
5000009172,Apteronotus_albifrons,-67.4667,7.9,7,Apteronotini,Apure_7
5000009407,Apteronotus_magoi,-67.983,8,7,Apteronotini,Apure_7
5000009254,Apteronotus_apurensis,-67.5,7.9167,7,Navajini,Apure_7
5000033229,Compsaraia_compsa,-67.4667,7.9,7,Navajini,Apure_7
5000033236,Compsaraia_compsa,-67.53333,7.9,7,Navajini,Apure_7
5000116889,Sternarchella_orinoco,-67.43036,7.881503,7,Navajini,Apure_7
5000096151,Platyurosternarchus_macrostoma,-67.53333,7.9,7,Platyurosternarchini,Apure_7
5000117402,Sternarchorhynchus_mormyrus,-67.5,7.9167,7,Sternarchorhynchini,Apure_7
5000117423,Sternarchorhynchus_mormyrus,-67.6,7.866667,7,Sternarchorhynchini,Apure_7
5000117450,Sternarchorhynchus_roseni,-67.517,7.917,7,Sternarchorhynchini,Apure_7
5000117451,Sternarchorhynchus_roseni,-67.5,7.933333,7,Sternarchorhynchini,Apure_7
5000117459,Sternarchorhynchus_roseni,-68.6425,8,7,Sternarchorhynchini,Apure_7
5000117489,Sternarchorhynchus_yepezi,-67.53333,7.9,7,Sternarchorhynchini,Apure_7
5000117046,Sternarchogiton_nattereri,-67.58333,-14.46667,7,Navajini,Apure_7
5000117183,Sternarchogiton_nattereri,-67.58333,-14.46667,7,Navajini,Beni_7
5000117139,Sternarchogiton_porcinum,-76.1,-5.883,7,Navajini,Beni_7
5000002779,Adontosternarchus_balaenops,-65.7939,-2.6391,7,Adontosternarchini,Huallaga_7
5000002792,Adontosternarchus_balaenops,-65.8083,-2.6864,7,Adontosternarchini,Jurua_7
5000002834,Adontosternarchus_clarkae,-65.7939,-2.6391,7,Adontosternarchini,Jurua_7
5000002859,Adontosternarchus_clarkae,-65.8083,-2.6864,7,Adontosternarchini,Jurua_7
5000002928,Adontosternarchus_nebulosus,-65.78906,-2.621972,7,Adontosternarchini,Jurua_7
5000002942,Adontosternarchus_nebulosus,-65.81233,-2.683667,7,Adontosternarchini,Jurua_7
5000089966,Parapteronotus_hasemani,-65.8325,-2.7575,7,Apteronotini,Jurua_7
5000009270,Apteronotus_bonapartii,-65.8083,-2.6858,7,Navajini,Jurua_7
5000033240,Compsaraia_iara,-65.77706,-2.73725,7,Navajini,Jurua_7
5000098951,Porotergus_gimbeli,-65.836,-2.77083,7,Navajini,Jurua_7
5000116857,Sternarchella_calhamazon,-65.79444,-2.656667,7,Navajini,Jurua_7
5000116933,Sternarchella_orthos,-65.8083,-2.6858,7,Navajini,Jurua_7
5000116958,Sternarchella_orthos,-65.7939,-2.6391,7,Navajini,Jurua_7
5000117009,Sternarchella_schotti,-67.80583,-5.940556,7,Navajini,Jurua_7
5000117051,Sternarchogiton_nattereri,-65.7872,-2.6239,7,Navajini,Jurua_7
5000117052,Sternarchogiton_nattereri,-65.8083,-2.6864,7,Navajini,Jurua_7
5000096155,Platyurosternarchus_macrostoma,-65.8075,-2.685278,7,Platyurosternarchini,Jurua_7
5000117219,Sternarchorhamphus_muelleri,-65.7997,-2.5992,7,Sternarchorhamphini,Jurua_7
5000117243,Sternarchorhamphus_muelleri,-65.836,-2.77083,7,Sternarchorhamphini,Jurua_7
5000117256,Sternarchorhamphus_muelleri,-67.46611,-5.509444,7,Sternarchorhamphini,Jurua_7
5000117259,Sternarchorhamphus_muelleri,-65.8083,-2.6864,7,Sternarchorhamphini,Jurua_7
5000117285,Sternarchorhynchus_cramptoni,-65.8083,-2.6864,7,Sternarchorhynchini,Jurua_7
5000117353,Sternarchorhynchus_goeldii,-65.80806,-2.685556,7,Sternarchorhynchini,Jurua_7
5000002793,Adontosternarchus_balaenops,-66.9564,-2.8544,7,Adontosternarchini,Jurua_7
5000002836,Adontosternarchus_clarkae,-67.0064,-2.90111,7,Adontosternarchini,Jutai_7
5000002861,Adontosternarchus_clarkae,-66.9564,-2.8544,7,Adontosternarchini,Jutai_7
5000002979,Adontosternarchus_sachsi,-67.0064,-2.90111,7,Adontosternarchini,Jutai_7
5000002999,Adontosternarchus_sachsi,-66.9564,-2.8544,7,Adontosternarchini,Jutai_7
5000116936,Sternarchella_orthos,-67.0014,-2.9106,7,Navajini,Jutai_7
5000116952,Sternarchella_orthos,-66.9818,-2.88056,7,Navajini,Jutai_7
5000117214,Sternarchorhamphus_muelleri,-66.9564,-2.8544,7,Sternarchorhamphini,Jutai_7
5000117427,Sternarchorhynchus_mormyrus,-67.01333,-2.961111,7,Sternarchorhynchini,Jutai_7
5000009304,Apteronotus_bonapartii,-70.00002,-12.7689,7,Navajini,Jutai_7
5000116972,Sternarchella_patriciae,-69.977,-12.657,7,Navajini,Madre de Dios_7
5000117378,Sternarchorhynchus_hagedornae,-70.41222,-13.10639,7,Sternarchorhynchini,Madre de Dios_7
5000009362,Apteronotus_eschmeyeri,-74.44156,8.89314,7,Apteronotini,Madre de Dios_7
5000009410,Apteronotus_mariae,-74.76721,8.096092,7,Apteronotini,Magdalena_7
5000009414,Apteronotus_mariae,-74.51911,8.704177,7,Apteronotini,Magdalena_7
5000009416,Apteronotus_mariae,-74.75333,8.20111,7,Apteronotini,Magdalena_7
5000009174,Apteronotus_albifrons,-64.31667,-12.51667,7,Apteronotini,Magdalena_7
5000098990,Porotergus_gymnotus,-54.43778,4.3775,7,Navajini,Mamore_7
5000009253,Apteronotus_apurensis,-69.73968,6.042381,7,Navajini,Maroni-Lawa_7
5000033233,Compsaraia_compsa,-67.61667,6.3,7,Navajini,Meta_7
5000002947,Adontosternarchus_sachsi,-66.60342,3.30662,7,Adontosternarchini,Meta_7
5000002948,Adontosternarchus_sachsi,-66.89285,4.07565,7,Adontosternarchini,Orinoco_7
5000009156,Apteronotus_albifrons,-66.60342,3.30662,7,Apteronotini,Orinoco_7
5000009255,Apteronotus_baniwa,-66.603,3.306,7,Apteronotini,Orinoco_7
5000033256,Compsaraia_samueli,-68.02306,-3.150278,7,Navajini,Orinoco_7
5000116860,Sternarchella_calhamazon,-68.03361,-3.142778,7,Navajini,Putamayo_5
5000116956,Sternarchella_orthos,-68.0687,-3.11681,7,Navajini,Putamayo_5
5000117049,Sternarchogiton_nattereri,-68.07,-3.1072,7,Navajini,Putamayo_5
5000117416,Sternarchorhynchus_mormyrus,-69.63333,-2.916667,7,Sternarchorhynchini,Putamayo_5
5000009162,Apteronotus_albifrons,-77.85283,-4.58957,7,Apteronotini,Putamayo_5
5000009163,Apteronotus_albifrons,-78.34212,-4.94857,7,Apteronotini,Santiago_7
5000009186,Apteronotus_albifrons,-77.74386,-3.918817,7,Apteronotini,Santiago_7
5000117251,Sternarchorhamphus_muelleri,-77.75003,-4.01641,7,Sternarchorhamphini,Santiago_7
5000117308,Sternarchorhynchus_curvirostris,-77.75003,-4.01641,7,Sternarchorhynchini,Santiago_7
5000117309,Sternarchorhynchus_curvirostris,-77.70875,-3.908575,7,Sternarchorhynchini,Santiago_7
5000117310,Sternarchorhynchus_curvirostris,-77.64116,-4.434018,7,Sternarchorhynchini,Santiago_7
5000117398,Sternarchorhynchus_montanus,-77.86303,-4.591461,7,Sternarchorhynchini,Santiago_7
5000117473,Sternarchorhynchus_stewarti,-77.81846,-4.56247,7,Sternarchorhynchini,Santiago_7
5000117480,Sternarchorhynchus_stewarti,-78.34,-4.948333,7,Sternarchorhynchini,Santiago_7
5000076928,Megadontognathus_kaitukaensis,-56.77833,-9.346944,7,Apteronotini,Santiago_7
5000009327,Apteronotus_camposdapazi,-48.15083,-13.65222,7,Apteronotini,TelesPires_7
5000009331,Apteronotus_camposdapazi,-48.31667,-13.83333,7,Apteronotini,Tocantins_7
5000127592,Apteronotus_camposdapazi,-48.416667,-14.016667,7,Apteronotini,Tocantins_7
5000009329,Apteronotus_camposdapazi,-48.433,-14.017,7,Apteronotini,Tocantins_7
5000009332,Apteronotus_camposdapazi,-48.4333,-14.0167,7,Apteronotini,Tocantins_7
5000117260,Sternarchorhynchus_axelrodi,-48.133,-13.733,7,Sternarchorhynchini,Tocantins_7
5000117261,Sternarchorhynchus_axelrodi,-48.31667,-13.83333,7,Sternarchorhynchini,Tocantins_7
5000117262,Sternarchorhynchus_axelrodi,-48.1333,-13.7333,7,Sternarchorhynchini,Tocantins_7
5000117396,Sternarchorhynchus_mesensis,-48.317,-13.833,7,Sternarchorhynchini,Tocantins_7
5000117397,Sternarchorhynchus_mesensis,-48.3167,-13.8333,7,Sternarchorhynchini,Tocantins_7
5000127608,Sternarchorhynchus_mesensis,-48.316666,-13.833333,7,Sternarchorhynchini,Tocantins_7
5000002832,Adontosternarchus_clarkae,-56.1701,-1.515,7,Adontosternarchini,Tocantins_7
5000002848,Adontosternarchus_clarkae,-56.55611,-1.449444,7,Adontosternarchini,Tombelas_7
5000002870,Adontosternarchus_clarkae,-56.0186,-1.5444,7,Adontosternarchini,Tombelas_7
5000002930,Adontosternarchus_nebulosus,-55.84789,-1.801972,7,Adontosternarchini,Tombelas_7
5000002977,Adontosternarchus_sachsi,-56.1701,-1.515,7,Adontosternarchini,Tombelas_7
5000002994,Adontosternarchus_sachsi,-56.1497,-1.5194,7,Adontosternarchini,Tombelas_7
5000009306,Apteronotus_bonapartii,-56.66056,-1.429167,7,Navajini,Tombelas_7
5000009267,Apteronotus_bonapartii,-55.8522,-1.7975,7,Navajini,Tombelas_7
5000098933,Porotergus_gimbeli,-56.0186,-1.5444,7,Navajini,Tombelas_7
5000098980,Porotergus_gimbeli,-55.8522,-1.7975,7,Navajini,Tombelas_7
5000116856,Sternarchella_calhamazon,-56.17014,-1.515,7,Navajini,Tombelas_7
5000116896,Sternarchella_orthos,-56.6625,-1.43,7,Navajini,Tombelas_7
5000116960,Sternarchella_orthos,-56.1701,-1.515,7,Navajini,Tombelas_7
5000116927,Sternarchella_orthos,-55.8428,-1.8056,7,Navajini,Tombelas_7
5000116993,Sternarchella_raptor,-56.1701,-1.515,7,Navajini,Tombelas_7
5000116982,Sternarchella_raptor,-55.8522,-1.7975,7,Navajini,Tombelas_7
5000117088,Sternarchogiton_nattereri,-56.1701,-1.515,7,Navajini,Tombelas_7
5000117120,Sternarchogiton_nattereri,-56.66056,-1.429167,7,Navajini,Tombelas_7
5000117054,Sternarchogiton_nattereri,-55.8522,-1.7975,7,Navajini,Tombelas_7
5000117181,Tenebrosternarchus_preto,-56.1595,-1.517167,7,Navajini,Tombelas_7
5000117184,Tenebrosternarchus_preto,-56.16983,-1.508,7,Navajini,Tombelas_7
5000117207,Sternarchorhamphus_muelleri,-56.1497,-1.5194,7,Sternarchorhamphini,Tombelas_7
5000117220,Sternarchorhamphus_muelleri,-55.9831,-1.6297,7,Sternarchorhamphini,Tombelas_7
5000117230,Sternarchorhamphus_muelleri,-56.6625,-1.43,7,Sternarchorhamphini,Tombelas_7
5000117286,Sternarchorhynchus_cramptoni,-56.1658,-1.5175,7,Sternarchorhynchini,Tombelas_7
5000117284,Sternarchorhynchus_cramptoni,-55.8522,-1.7975,7,Sternarchorhynchini,Tombelas_7
5000117306,Sternarchorhynchus_curvirostris,-56.66056,-1.429167,7,Sternarchorhynchini,Tombelas_7
5000117357,Sternarchorhynchus_goeldii,-56.16583,-1.5175,7,Sternarchorhynchini,Tombelas_7
5000117333,Sternarchorhynchus_goeldii,-56.65278,-1.428611,7,Sternarchorhynchini,Tombelas_7
5000117382,Sternarchorhynchus_inpai,-57.033,-1.083,7,Sternarchorhynchini,Tombelas_7
5000117383,Sternarchorhynchus_inpai,-57.0333,-1.0833,7,Sternarchorhynchini,Tombelas_7
5000117389,Sternarchorhynchus_mareikeae,-57.033,-1.083,7,Sternarchorhynchini,Tombelas_7
5000117390,Sternarchorhynchus_mareikeae,-57.0333,-1.0833,7,Sternarchorhynchini,Tombelas_7
